#,Request Message Type;Message ID,Delay,Max Delay,Diff
661,D,15504560863970020745,3587,100,3487
662,D,15504560863970021145,3657,100,3557
663,D,15504560863970021147,3659,100,3559
664,D,15504560863970021149,3662,100,3562
665,D,15504560863970021151,3668,100,3568
666,D,15504560863970021156,3670,100,3570
667,D,15504560863970021159,3670,100,3570
668,D,15504560863970021160,3670,100,3570
669,D,15504560863970021161,3671,100,3571
670,D,15504560863970021163,3673,100,3573
671,D,15504560863970021164,3674,100,3574
672,D,15504560863970021168,3242,100,3142
673,D,15504560863970021170,3247,100,3147
674,D,15504560863970021173,3250,100,3150
675,D,15504560863970021177,3253,100,3153
676,D,15504560863970021179,3255,100,3155
677,D,15504560863970021180,3255,100,3155
678,D,15504560863970021181,3256,100,3156
679,D,15504560863970021182,3257,100,3157
680,D,15504560863970021183,3258,100,3158
681,D,15504560863970021185,3261,100,3161
682,D,15504560863970021187,3264,100,3164
683,D,15504560863970021191,3941,100,3841
684,D,15504560863970021193,3943,100,3843
685,D,15504560863970021195,3945,100,3845
686,D,15504560863970021197,3946,100,3846
687,D,15504560863970021198,3947,100,3847
688,D,15504560863970021199,3948,100,3848
689,D,15504560863970021201,3965,100,3865
690,D,15504560863970021206,3971,100,3871
691,D,15504560863970021210,3971,100,3871
692,D,15504560863970021214,3479,100,3379
693,D,15504560863970021216,3481,100,3381
694,D,15504560863970021218,3482,100,3382
695,D,15504560863970021219,3484,100,3384
696,D,15504560863970021222,3486,100,3386
697,D,15504560863970021224,3487,100,3387
698,D,15504560863970021225,3489,100,3389
699,D,15504560863970021227,3491,100,3391
700,D,15504560863970021229,3492,100,3392
701,D,15504560863970021231,3494,100,3394
702,D,15504560863970021232,3495,100,3395
703,D,15504560863970021233,3496,100,3396
704,D,15504560863970021237,3053,100,2953
705,D,15504560863970021239,3055,100,2955
706,D,15504560863970021241,3056,100,2956
707,D,15504560863970021242,3057,100,2957
708,D,15504560863970021243,3059,100,2959
709,D,15504560863970021244,3060,100,2960
710,D,15504560863970021246,3062,100,2962
711,D,15504560863970021248,3064,100,2964
712,D,15504560863970021251,3069,100,2969
713,D,15504560863970021256,3073,100,2973
